Documents|What qualifications are needed to supervise a learner driver?|The supervisor must be 21 or older, and have held a full driving licence for one year or more|The supervisor must be an approved driving instructor|The supervisor must be 21 or older, and must have held a full driving licence for three years or more|The supervisor must hold an advanced driving certificate|3|default|To supervise a learner driver, you need to be at least 21 years old and have held a full driving licence for a minimum of three years.
Documents|Which of these types of cover must your insurance include to allow you to drive on public roads?|Comprehensive cover|Third party, fire, and theft cover|Personal injury cover|Third party cover|4|default|Third-party insurance is the minimum insurance cover required by law. In the event of an incident, this only covers damage to other vehicles and injury to other people, not damage or injury to you and your vehicle. Fire damage and theft are also not covered. Speak to your insurance company about your requirements to determine which type of insurance is best for your needs.
Documents|What is the purpose of the Pass Plus scheme?|To reduce your MOT costs|To teach you how a vehicle's engine works|To improve a driver's fundamental skills|To allow you to drive without insurance|3|default|The Pass Plus scheme is designed to enhance the skills of new drivers. It teaches motorway driving and night-time driving, widening your experience. Completing a Pass Plus scheme can result in lower insurance costs.
Documents|What is a cover note?|The document issued when delivering your car for its MOT|The document issued before you receive your driving licence|The document issued upon purchasing a new car|The document issued ahead of receiving your official insurance certificate|4|default|An insurance cover note can be issued by an insurance company. It provides the same amount of cover as a full insurance policy, but lasts only for a short time (usually one month).
Documents|A vehicle registration certificate (V5C) is issued when a car is sold or transferred. Who is legally responsible for updating registration information?|The DVLA|The vehicle's registered keeper|The driver's insurance company|The vehicle's manufacturer|2|default|Keeping the details on your vehicle registration certificate (V5C) up to date is your responsibility, and you need to inform the DVLA of any changes. Failing to do this might make selling your vehicle difficult. Details on the V5C include your name, address, and vehicle details.
Documents|Under which of these circumstances must you contact the vehicle licensing authority?|When changing vehicle|When taking your vehicle abroad|When using your vehicle to commute|When renewing your insurance|1|default|You must contact the vehicle licensing authority when you sell your vehicle, and if details such as your name or address change. The helps the DVLA keep up-to-date records of vehicle ownership, and allows them to send road tax reminders when renewal is due. The DVLA keeps a history of every vehicle in the country.
Documents|What is covered by third-party insurance?|Damage to your vehicle|Flood damage to your vehicle|Damage to other vehicles|Fire damage to your vehicle|3|default|Third party insurance only covers damage to other vehicles. Damage to your vehicle and personal injury are not covered, so, in the event of a collision, you may have to pay for repairs on your own vehicle.
Documents|Which of these is a legal requirement for recently qualified drivers?|Being accompanied by an experienced driver on the motorway|Current motor insurance|Green P plates|A Pass Plus course|2|default|Whether you are a new driver or an experienced one, it is your responsibility to make sure you're insured on any vehicle you drive, no one else's.
Documents|Under normal circumstances, how long does a valid MOT certificate last?|For up to 10,000 miles|For up to 30,000 miles|Three years from the date of issue|One year from the date of issue|4|default|MOT test certificates stay valid for 12 months. As it's not feasible to guarantee a test on the same date 12 months later, an MOT test can be taken 1 month before the current certificate expires. The new certificate then lasts 12 months from the date of expiry of the old certificate. Some but not all garages will send reminders to tell you of upcoming MOT tests. Ensure to book your vehicle in promptly
Documents|What does the Pass Plus scheme do for new drivers?|Familiarises them with driving in different conditions|Reduces their car tax|Reduce the cost of breakdown cover|Increases their insurance premiums|1|default|The Pass Plus scheme is designed to enhance the skills of new drivers. It teaches motorway driving and night-time driving, widening your experience. The Pass Plus scheme (and other advanced driving qualifications) must be completed with an approved driving instructor. Completing a Pass Plus scheme can result in lower insurance costs.
Documents|How long does a Statutory Off-Road Notification (SORN) stay valid?|For one year|Until the MOT expires|Until the vehicle's next service|Indefinitely, until the vehicle is taxed, sold, or scrapped|4|default|A Statutory Off-Road Notification (SORN) lasts until your vehicle is taxed, sold, or scrapped. While off-road, it does not need to be taxed.
Documents|As a learner driver, what must you do before driving on a road for the first time?|Sign your provisional licence|Sign up with a driving instructor|Book your practical driving test|Pass your theory test|1|default|Learner drivers need to have a signed provisional licence. The license is not considered valid until signed, so this is something you'll need to do before driving for the first time.
Documents|When might the cost of your insurance premiums be reduced?|If you're under 25 years of age|After passing your driving test|Upon successful completion of a Pass Plus course|If you have 20/20 vision|3|default|Young or inexperienced drivers tend to have more expensive insurance The cost then comes down as you get older and have more experience. Pass Plus is an additional driving qualification for new drivers. It improves your driving skills, and can reduce premiums with some insurers.
Documents|If a police officer asks to see your documents but you don't have them with you, how long do you have to present them at a police station?|14 days|5 days|1 month|7 days|4|default|If a police officer asks to see your documents (insurance information, driving license, etc.) but you don't have them with you, you may be asked to show them at a police station within seven days of being stopped.
Documents|What's the maximum fine for driving without insurance?|Unlimited|£5,000|£1,000|£500|1|default|As well as receiving an unlimited fine, you may be disqualified from driving or incur penalty points for driving uninsured.
Documents|When is it legal to drive without an MOT certificate?|When the owner gives you permission|When driving to an MOT appointment|For seven days following expiry of the previous certificate|When driving at under 30 mph|2|default|A car is first required to pass an MOT test at three years old (four years old in Northern Ireland). The only time it is permitted to drive a car older than three (or four) years without a valid MOT certificate is when driving to an MOT test, or for repairs ahead of an MOT test. Some vehicles made before 1960 may also be driven without an MOT test, but must be considered in roadworthy condition
Documents|Which of the following information is shown on a vehicle registration document (V5C)?|The last MOT date|Details of the vehicle's registered keeper|The vehicle's service history|Details of the type of insurance cover the vehicle has|2|default|Every vehicle's registration document (V5C) shows details of its registration number, date of first registration, make, colour, engine size, year of manufacture, and chassis number. Also included are details of the current and previous registered keepers.
Documents|What is a Statutory Off-Road Notification (SORN)?|An official notice to the DVSA informing them of the vehicles MOT status|An official notice informing the DVLA that the vehicle will not be used on the road|An official document kept by the police about any traffic violations linked to the vehicle|An official document containing all your insurance information|2|default|You must make a Statutory Off-Road Notification (SORN) if you wish to keep your vehicle off-road and untaxed. This stays valid indefinitely, until you tax, sell, or scrap your vehicle.
Documents|When are you required to show your insurance certificate?|When asked for it by a police officer|When selling a vehicle|When submitting a Statutory Off-Road Notice (SORN)|Before an MOT|1|default|When asked to by police, you must be able to provide a valid insurance certificate. If you don't have this with you, you can present it to a police station at a later date. Your MOT certificate and drivers licence may also be asked for.
Documents|Who is required to pay vehicle excise duty (road tax)?|The DVLA|The vehicle's original seller|The driver of the vehicle|The registered keeper of the vehicle|4|default|It is the responsibility of the registered keeper of a vehicle to pay vehicle tax, or to make a Statutory Off-Road Notification (SORN) if keeping the vehicle off the road and untaxed.
Documents|Which of these is a legal requirement for driving another person's vehicle?|The vehicle must have third-party insurance cover|The vehicle must be insured for your use|Your own vehicle must have insurance|Any insurance documents must be inside the vehicle|2|default|You need to make sure that you are properly insured on any vehicle you drive, even if it's not your own. Driving without insurance is illegal. It's good practice to compare several insurance quotes, comparing their features against your needs, before deciding which one is right for you.
Documents|What must you do if you receive six points on your first full licence within two years of passing your practical driving test?|Retake your practical test|Apply for a replacement licence|Retake both theory and practical tests|Retake your theory test|3|default|Your licence will be revoked if you get six or more points on your licence in your first two years of driving on a full licence. Offences committed before passing also count towards this total. If your licence is revoked, you return to being a learner driver until you again pass both theory and practical tests.
Documents|Under which of these circumstances must you contact the vehicle licensing authority?|When taking your car for its MOT|When required to work abroad|When deteriorating health impacts your driving|When anyone else drives your vehicle|3|default|The DVLA keeps up-to-date records of all drivers, riders, and vehicles in the country. If you have a medical condition that could impact your driving ability, you need to let them know. You also need to let them know if a condition causes you to become unfit to drive.
Documents|Which of these is a requirement for renewing your vehicle excise licence (Road Tax)?|The chassis number of the vehicle in question|The vehicle's V5C log book|Valid insurance|Your driving licence|3|default|Road tax (also known as vehicle excise duty) can be renewed online or by phone, at the post office, or at vehicle registration offices. You'll need your renewal reminder notice, and may need your MOT certificate.
Documents|Which of the following may be invalidated if you drive a vehicle without a valid MOT certificate?|Your car insurance|The vehicle's V5C registration certificate|The vehicle's road tax|The vehicle's registration plate|1|default|Driving a vehicle without a valid MOT certificate is illegal. There are only two exceptions to this: When driving your vehicle to its MOT test, and when driving your vehicle to get repairs ahead of its MOT test.
Documents|What does it mean if your insurance policy says it has an excess of £100?|Your insurance will increase by £100 per year in the event of a claim|You will get a £100 reward for each year without a claim|The insurance company will only pay £100 towards any claim|You must pay the first £100 of any claim|4|default|An excess on your policy results in lower monthly or annual insurance costs, but you'll need to pay the excess for any claim you make. For example, if a repair costs £500 and you have an excess of £100, you will pay £100 towards the cost of repair, and your insurer will pay £400.
Documents|What does third-party insurance cover?|All damage and injury|Injury to yourself|Damage to other vehicles|Damage to your vehicle|3|default|Third-party insurance only covers damage and injury to others, and does not cover damage or injury to you or your vehicle. It is usually cheaper than comprehensive cover.
Documents|Which of these documents is a legal requirement for using a vehicle on public roads?|A valid driving licence|Breakdown cover|The vehicle's V5C log book|Your passport|1|default|Illegal use of a vehicle can result in penalty points and a hefty fine. To drive legally, you must have taxed and insured your vehicle, and have a valid driving licence.
Documents|What is the purpose of the pass plus scheme?|It allows you to carry more passengers|It teaches you to drive more defensively|It lets you drive on private land|To improve a driver's fundamental skills|4|default|The Pass Plus scheme is designed for new drivers. It enhances basic skills and familiarises drivers with motorway driving and driving in different conditions, reducing the likelihood of a new driver being involved in an incident.
Hazard awareness|What must you do at this junction?|Stop behind the line|Stop beyond the line|Stop only if there is another vehicle behind you|Stop only if you're turning right|1|junctionstop|The 'stop' sign has been placed here to encourage proper observation. The view onto the main road is obstructed, so you should stop and take time to thoroughly check your surroundings.
Hazard awareness|You're driving on a motorway but begin to feel drowsy. What should you do?|Use the hard shoulder as a place to switch drivers|Turn up the radio and drive faster|Take the next exit and find a safe place to rest|Turn up the temperature and close the windows|3|motorway|You should pull over and stop to rest somewhere safe. Before embarking on a long journey, you should plan your journey to take rest stops, leaving earlier if necessary. This helps prevent you becoming tired, and ensures you reach your destination on time.
Hazard awareness|What should you do if you need to drive but can't find your glasses?|Find an alternative way to get home|Drive at night on roads with street lights|Borrow glasses from someone else|Drive slowly, staying off busy roads|1|default|It's imperative that you can see clearly while driving. If you can't find glasses you need to drive, don't drive. Driving without wearing glasses you need is illegal.
Hazard awareness|How is a person's driving ability affected by their age?|Elderly drivers will drive slowly|Elderly drivers take longer to respond to hazards|Elderly drivers cannot get car insurance|Elderly drivers won't indicate at junctions|2|default|Older drivers might take longer to spot and react to hazards, and may take more time making decisions. Be patient and tolerant of them.
Hazard awareness|You're driving but begin to feel drowsy. What should you do?|Stop where it is safe and rest as soon as you can|Open the car window so the wind keeps you awake|Turn up the heater to keep you alert|Continue at a lower speed|1|default|You should pull over and stop to rest somewhere safe. Driving while drowsy or tired increases risk of collision for you and other road users. Short naps and caffeinated drinks can help relieve drowsiness for a short time. You should always plan to take breaks on long journeys, and consider an overnight stay if necessary.
Hazard awareness|Where would you encounter these markers?|When approaching a low bridge|On a large good vehicle (LGV)|On motorway or dual carriageway signage|When approaching a blind summit|2|lgv_hazard|Large goods vehicles (LGVs), vehicles over 13 metres long, and rubbish skips on the road must be fitted with markers like these, making them easier to spot, especially at night.
Hazard awareness|Which of these types of glasses should not be worn while driving at night?|Round glasses|Half-moon spectacles|Bifocal glasses|Tinted/sunglasses|4|default|Tinted lenses will further reduce visibility at night, making it more likely you'll miss hazards on the road.
Hazard awareness|Where shouldn't you overtake?|On a single carriage way|Approaching a junction|On a one-way street|On a long, straight country road|2|default|You should never overtake at a junction or on a bend. Many of these have road signs and markings to indicate that overtaking there is unsafe or illegal. Generally, you should only overtake when you have a clear view of the road ahead and overtaking is necessary. Doing so rarely improves journey time significantly.
Hazard awareness|Which of the following hazards should the driver of the grey car be most wary of?|Not enough space between nearby cars|Empty parking spaces|The road surface being uneven|People exiting parked cars|4|greycar_hazard|There is always a risk when passing parked cars that a car door will open and a person will step out onto the road. You should drive defensively, keeping your speed low, looking for this and other hazards as you pass.
Hazard awareness|You've been having medication that causes drowsiness as a side effect. You're feeling better but need to continue the medication. What do you do about driving?|Only drive on quiet roads|Only drive for very important reasons|Ask someone to accompany you as a passenger|Do not drive unless advised it is safe to do so by your doctor|4|default|Medicine that makes you drowsy will render you unfit to drive. It's imperative you don't put yourself or other road users at risk, so check with your doctor if you're unsure.
Hazard awareness|What can you do to prevent tiredness on a long journey?|Make sure you're well fed before setting off|Set the radio to full volume|Take regular breaks|Drive the whole way without stopping|3|default|Long, boring drives confined to a warm, stuffy vehicle can cause you to feel drowsy. Plan your journey to include frequent breaks, helping you stay alert. Doing this will ensure you don't end up fighting to stay awake.
Hazard awareness|You've just been prescribed drugs that are likely to affect your driving, but you desperately need to get home. What should you do?|Stay under 30 mph|Drive but don't use motorways|Only drive with a passenger|Ask someone else to drive you|4|default|Medicine that makes you drowsy also means you're unfit to drive. You should find another way home, or ask someone else to drive you.
Hazard awareness|Why is it important to reduce your speed in this situation?|The next section of road is very narrow|The road surface is about to change|There is a staggered junction ahead|There is a sharp bend ahead|3|staggered_junction|There is a staggered junction ahead, where traffic could be turning off or emerging from the left and right. Be prepared to slow down or stop, as any traffic wishing to turn ahead will have to slow down to do so, and their desired exit might not be readily available.
Hazard awareness|Which hazard should you particularly keep an eye out for while following this cyclist?|The cyclist could move further into the middle of the road|The cyclist could fall|The cyclist could dismount|The cyclist might drop something|1|cyclist|The cyclist could move toward the centre of the road to regain their balance, or avoid a pothole or other hazard. Give them plenty of room, especially when overtaking, and don't rev your engine to chivvy them along.
Hazard awareness|Which of these is a dangerous side effect of drinking alcohol?|A lack of self-confidence|Inability to accurately judge speed|Increased reaction speeds|More attention paid to road hazards|2|default|Alcohol severely impairs decision making, coordination, and reaction time, and can cause overconfidence. This makes the road more dangerous for you and everyone around you. Additionally, being caught over the drink-drive limit comes with serious consequences.
Hazard awareness|While driving, you often see place names painted directly onto the road surface. Why is this?|To stop you switching lanes|To warn you about dangerous places nearby|To slow down traffic|To indicate to you which lane to be in|4|default|These words indicate the destinations possible from each lane, letting you know which lane you should be in. They're more common in towns and cities at busy junctions and complex road systems.
Hazard awareness|What should you do if the car on the left begins reversing onto the street in front of you?|Accelerate and get past quickly|Sound your horn and slow down or stop|Swerve around them|Keep driving as it's your right of way|2|reversing_vehicle|You should reduce your speed and sound your horn to make sure the other driver knows you're there.
Hazard awareness|You're about to join a main road. What might help if parked cars are restricting your view of the junction?|Reflections in nearby windows|Making eye contact with other road users|Looking in your rear view mirror|Looking over your shoulder|1|default|Before emerging from any road onto another, you should ensure it is safe. If your view of the road is restricted by parked cars or other obstructions, reflections in nearby windows could help, as could looking through nearby car windows. Edge forward until you're sure emerging is safe.
Hazard awareness|What should you expect upon seeing this sign?|Vehicles turning from the right|A blind summit|A sharp, left-hand bend|A sharp, right-hand bend|3|lefthand_bend|There is a sharp, left-hand bend ahead. Approaching this sign, you should slow down and select the correct gear before reaching the turn. Braking sharply just as you reach the turn is more likely to cause your vehicle to skid.
Hazard awareness|While driving on a dual carriageway, what might it mean if you see a flashing amber light ahead of you?|There is a doctor's car ahead|There is a disabled person's vehicle ahead|There is a fire engine ahead|There is an ambulance ahead|2|default|It isn't recommended for battery-powered vehicles used by disabled people to be used on the carriageways with speed limits in excess of 50 mph, as they're limited to 8 mph. If one is used on the motorway, they're required to have a flashing amber light.
Hazard awareness|Some illnesses will impact your ability to drive. When this happens, what should you do?|Consult your doctor every time you want to drive|Take only small doses of medicine|Carry all of your medication with you while driving|Ensure you are fit to drive|4|default|Some medicines can make you drowsy, affect concentration, or worsen judgement, rendering you unfit to drive. Only drive if you're confident you are fit to do so.
Hazard awareness|Why is it important not to block the junction on the left?|To leave space for other vehicles to park|So that vehicles can use the junction|So the bus can use it to turn around|So that other vehicles can make a U-turn|2|blocking_junction|Junctions must always be kept clear. Any queuing traffic needs to ensure there is enough space left clear for the junction to be used normally.
Hazard awareness|You are driving on a narrow country road behind a slow-moving vehicle. You see a junction up ahead on the right. How should you go about overtaking this vehicle?|Drop back, then accelerate quickly to overtake before the junction|Sound your horn to make the vehicle let you past|Check your mirrors and overtake|Only overtake once you're past the junction and it's safe to do so|4|default|Never overtake approaching a junction. This could quickly cause a major hazard if a vehicle emerged from the junction during your manoeuvre.
Hazard awareness|Holders of provisional licences face some restrictions that full licence holders don't. Which of these is a restriction?|They may only drive in daylight|They must be accompanied by a driver qualified for more than 3 years|They must not drive faster than 40 mph|They can only carry passengers in the front seat|2|default|Drivers with only provisional licences must display red L plates, be insured on the vehicle they're driving, and be accompanied by a qualified driver. The person accompanying must be at least 21 and have a full licence that they've held for a minimum of three years.
Hazard awareness|You're feeling angry as a result of an argument you've just had with a friend. What should you do before your start driving?|Start driving but turn up the radio|Have an alcoholic drink|Don't drive until you calm down|Start driving but open the window|3|default|You shouldn't start your journey until you've calmed down. Driving while upset and angry is dangerous, because your concentration will be impacted.
Hazard awareness|What should you do if you see a cyclist making this hand gesture ahead of you?|Undertake the cyclist before the junction|Sound your horn to let the cyclist know you're there|Overtake on the right before the junction|Reduce your speed and let the cyclist turn right|4|cyclist_right|Don't get close to the cyclist or try to pass them, as this makes the situation dangerous. Stay back from them and give them space and time to turn.
Hazard awareness|What should you do if you need to drive but have a severe headache?|Give it a few minutes, then try driving|Drive home if you're confident you can stay awake|Take a tablet for the headache before driving|Wait until the headache passes and you are fit to drive|4|default|Pain will distract you from driving. The safest thing to do is to wait until your headache has passed before beginning to drive. Additionally, some painkillers can make you feel drowsy. You should avoid driving when drowsy, as it increases risk for you and other road users.
Hazard awareness|What should you do when approaching a crossroads where the traffic lights have failed?|Stop for any traffic, then continue very cautiously|Continue at your current speed but be prepared to do an emergency stop|Brake sharply|Continue through the junction, only stopping for large vehicles|1|default|You should treat this situation as you would an unmarked junction. Stop for any traffic already passing through, then continue when you're sure it is safe.
Hazard awareness|You come across a two-way road divided into three lanes. Why should you take extra care here?|Because the middle lane is for emergency use|Because traffic in the middle lane is allowed to break the speed limit|Because the middle lane is often in poor condition|Because vehicles travelling in either direction can use the middle lane to overtake|4|default|The centre lane can be used for overtaking by traffic travelling in either direction, so it's possible oncoming traffic could plan to overtake at the same time you do. Ensure you indicate early and have thoroughly scanned the road ahead before pulling out.
Hazard awareness|What should you do in a situation where you believe the driver in front has forgotten to turn off their left indicator?|Overtake on the right|Flash your lights at them|Continue behind them and be aware that they might still turn|Sound your horn at them|3|default|Stay behind them and don't overtake. It could be a mistake, but they might be looking for a turning further ahead, or have misjudged the distance to the next junction.
Motorway rules|What should you do when approaching motorway roadworks?|Move onto the hard shoulder|Reduce the gap between you and the vehicle in front|Accelerate|Obey speed limits|4|default|Because collisions are more likely around roadworks, you'll often find reduced speed limits in place. You should slow down early and maintain a safe distance between you and other vehicles.
Motorway rules|What colour are the reflective studs that separate the lanes on a motorway?|Red|White|Green|Amber|2|motorway_white_studs|Different coloured reflective studs are fixed to the road at the edges of motorways and between lanes. White studs show the boundaries between lanes. Use reflective studs to identify which lane you're in in the dark.
Motorway rules|What happens when a smart motorway is operating?|The national speed limit applies|Advisory speed limits are shown above lanes|Compulsory speed limits are shown above lanes|30 mph is the maximum speed allowed|3|default|Powered signage over the top of an operating smart motorway will tell you the current compulsory speed limit. The speed limit is varied to prevent bunching and aid traffic flow. A speed limit shown above the hard shoulder indicates it's in use as a running lane.
Motorway rules|You see these signs above a three-lane motorway. What is being indicated?|Use the hard shoulder only for emergencies and breakdowns|You may drive in the hard shoulder, but must stay under 50 mph|The hard shoulder is in use as a normal lane|The hard shoulder is available for use as a rest area|1|motorway_overhead1|These signs indicate that the normal running lanes have a compulsory speed limit of 50 mph, and that the hard shoulder is currently only available for use in breakdowns and emergencies. The hard shoulder will sometimes be used as a running lane on smart motorways. If so, it will have a compulsory speed limit shown above it.
Motorway rules|You've pulled onto the hard shoulder after suffering a tyre puncture on the motorway. What should you do?|Flag down another driver to help|Use the nearest emergency telephone|Change the wheel yourself, but be careful|Change the wheel, but only if you have a passenger to help|2|default|Do not attempt to repair the puncture or replace the tyre. You should get out of your vehicle, leaving it as far to the left of the hard shoulder as possible, and walk to the nearest emergency telephone on your side of the road. Phone for help, then return to your car. Stand away from your vehicle and the carriageway, facing up the road to spot any approaching hazards.
Motorway rules|What should you do if signs above every motorway lane show flashing red lights?|Stop and wait|Slow down but continue|Move onto the hard shoulder|Take the next exit|1|default|This indicates that all lanes of the motorway are closing, usually as a result of a major hazard up ahead. You should come to a stop and wait until told to continue. Avoid changing lanes or using the hard shoulder unless there is an emergency.
Motorway rules|Where should you stop to rest if you start to feel tired on a motorway?|Anywhere on the central reservation|At the next services|Anywhere on the hard shoulder|On the next slip road|2|motorway|You should always plan long journeys with frequent breaks in mind to prevent tiredness. If you find yourself feeling drowsy while driving, stop at the nearest service area, or at the next exit, and find a safe place to stop. Do not stop on the carriageway or hard shoulder. The hard shoulder should only be used in emergencies, when you're signalled to top there by a police officer, or when indicated to drive there on smart motorways.
Motorway rules|When is it permitted for cars towing trailers to use the right lane on a motorway?|When large vehicles are in the left and centre lanes|Only when they can drive fast enough|Only in slow moving traffic|When other lanes are closed|4|default|Vehicles towing trailers or caravans are not usually permitted to use the right-most lane, but may do so when all other lanes are closed.
Motorway rules|You are in the left lane of a motorway. How should you react to traffic joining from the left?|Move into the lane on your right|Turn on your hazard warning lights|Speed up to pass them|Maintain your speed, it's your right of way|1|default|Have joining traffic in mind whenever you're on the motorway approaching a slip road. If it is safe to do so, move into the next lane on the right, making more space in the left-hand lane. This makes it easier for others to join the motorway.
Motorway rules|What is a motorway emergency refuge area used for?|A safe place to stop in the event of an emergency or breakdown|It's a parking space used by police for watching traffic|Calming down in the event of a road rage incident|For the storage of emergency equipment by road workers|1|default|Emergency refuge areas are areas at the side of the motorway that provide shelter and an emergency telephone that connects directly to a control centre. If you pulled over for an emergency but that emergency has now passed, take care re-joining the motorway, especially if the hard shoulder is being used as a normal lane.
Motorway rules|While travelling on a motorway, which of these rules applies?|Unless overtaking, stay in the left lane|Do not travel at less than 50 mph|Stay in the quietest lane|Overtake in whichever lane is has least traffic|1|default|Unless you are overtaking a slower vehicle, you should aim to be in the left-hand lane of the motorway at all times. After overtaking, move back into the left-hand lane, ensuring there is enough space between you and the vehicle you've just overtaken.
Motorway rules|What does a red cross mean if it's displayed above a motorway hard shoulder?|Stop here to answer the phone|Do not drive in this lane|This lane is for resting only|This lane is for runners and cyclists only|2|motorway_overhead2|A red cross above the hard shoulder tells you it is not being used as a running lane and is available for emergencies and breakdowns only. These red crosses will only be present in motorways with active traffic management systems, since these sometimes use the hard shoulder as a running lane.
Motorway rules|When is it permitted to stop on a hard shoulder?|When you are drowsy and need a rest|To answer your phone|In the event of an emergency or breakdown|When you've missed your exit|3|motorway|Only in genuine emergencies is it permitted to stop on the hard shoulder. It should not be used for resting, answering or making a phone call, checking a map, or picking up a passenger. In the event you miss your exit, continue to the next one. Under no circumstances should you reverse on the motorway.
Motorway rules|Which of these vehicles is prohibited from using motorways?|Automatic cars|Double-decker buses|Mobility scooters|Motorcycles with engines larger than 50 cc|3|default|Motorway use is prohibited for mobility scooters (weighing less than 254kg), pedestrians, motorcycles under 50 cc, and certain other slow vehicles without permission.
Motorway rules|Which lane should you use well before reaching your intended motorway exit?|The left lane|The middle lane|The hard shoulder|Any lane|1|default|Signs above or beside the motorway will warn you of upcoming exits a mile before they appear. You'll only have around 50 second travelling at 60 mph before the exit then appears. You should ensure you're in the left-hand lane early to avoid any sudden movements nearer the junction, as these could cause an incident. You'll see a second sign when you're half a mile from the exit, then markers every 90 metres, starting when you're 270 metres from the exit.
Motorway rules|When is it permitted to use the hard shoulder?|In stationary traffic|When directed by signs|When nearing an exit|In slow-moving traffic|2|default|The hard shoulder is mainly intended for use in emergencies and breakdowns. It may also be used when indicated by roadwork signs, or on smart motorways when a speed limit sign is shown directly above.
Motorway rules|You break down on the motorway and move into hard shoulder. You manage to repair your vehicle. How should you rejoin the main carriageway?|Turn on your hazard warning lights and pull onto the carriageway|Pull onto the carriageway before accelerating|Accelerate along the hard shoulder until you're able to join the carriageway|Wait until someone flashes to let you in|3|default|Build up sufficient speed to re-join the motorway while signalling right to indicate your intentions. Only pull out from the hard shoulder when you're sure there is a safe gap to pull into, and aim not to affect the speed or direction of others.
Motorway rules|You're driving on a three-lane motorway. If studs to your left are red, and studs on your right are white, which lane are you in?|The middle lane|The left lane|The right lane|The hard shoulder|2|motorway_studs|Red studs are found between the hard shoulder and the edge of the carriageway, while white studs are found between lanes. Seeing red on your left and white on your right tells you you're in the left lane. Remember that green studs indicate a slip road, and amber indicates the central reservation. Bright yellow/green indicates roadworks.
Motorway rules|What would you expect to find in a motorway contraflow system?|Speed humps|Temporary traffic lights|Lanes that are wider than normal|Lower speed limits|4|default|Motorway contraflow systems almost always come with reduced speed limits. You should slow down as soon as you see signs indicating a different speed limit, and be aware that the barrier between traffic flowing in different directions may not be as sturdy as usually found in a central reservation. Lanes may be narrower, traffic may be using the hard shoulder, and broken-down vehicles could obstruct lanes ahead.
Motorway rules|How would you warn drivers behind you if you had to brake suddenly on a motorway?|With your headlights|With your hazard warning lights|By flashing your headlights|With your horn|2|default|Your hazard warning lights can be used to indicate when traffic up ahead is slowing. If you need to brake suddenly, your brake lights will warn them too. Only keep your hazard warning lights turned on for as long as it takes for others to notice them.
Motorway rules|What does this sign mean on a three-lane motorway?|All lanes, including the hard shoulder, are available for use|All traffic should move into the hard shoulder|Do not use the hard shoulder|Use only the three right-hand lanes|1|motorway_overhead3|This sign indicates that all lanes - including the hard shoulder - are open as running lanes but have a compulsory speed limit of 50 mph. When driving on the hard shoulder like this, look as far ahead as you can for obstructions, as the hard shoulder will still be used for breakdowns and emergencies.
Motorway rules|What colour are the reflective stud that appear between a motorway and its slip road?|Red|White|Green|Amber|3|default|Different coloured reflective studs are fixed to the road at the edges of motorways and between lanes. Green studs are found to the left of the left-hand lane wherever there is a slip road. Use reflective studs to identify which lane you're in in the dark.
Motorway rules|Which lane should you normally use on a three lane motorway?|Centre|Either right or centre|Left|Right|3|default|Regardless of the speed you're travelling at, you should aim to travel in the left-hand lane, using lanes to the right for overtaking only.
Motorway rules|On a motorway, where might you find a climbing or crawler lane?|Just before a junction|Just before the services|On the hard shoulder|On a steep hill|4|motorway_overhead4|Crawler lanes are often found on steep hills. They're provided for use by slower-moving vehicles, allowing faster vehicles to continue in the normal lanes. This helps keep traffic flowing and prevents large vehicles hindering progress.
Motorway rules|On a motorway, what is the left-hand lane used for?|Normal driving|Only for slow vehicles|Undertaking slow moving traffic in the lane to your right|Only for emergencies and breakdowns|1|motorway_left_lane|The left-hand lane is intended for normal driving, and you should aim to use the left lane whenever possible. Lanes to the right should be used only for overtaking, or as normal driving lanes when indicated by signals. You may find other drivers become frustrated if you drive in the middle or right-hand lanes while the left lane is empty.
Motorway rules|What do these motorway signs show?|There is a police control point ahead|They're countdown markers to the next exit|They're distance markers to the next emergency telephone|They're countdown markers to the next bridge|2|motorway_overhead5|These are countdown markers indicating an upcoming motorway exit. You'll find them positioned 90 metres apart, starting 270 metres from the slip road. If you're planning to take the indicated exit, move into the left-hand lane well before reaching the slip road.
Motorway rules|In the event of a breakdown, which direction should you walk in to find an emergency telephone?|With the flow of traffic|The direction indicated by marker posts|Towards the closest exit|Facing traffic|2|default|Marker posts at 100-metre intervals along the hard shoulder will tell you how far it is to the nearest emergency telephone.
Motorway rules|Unless signs inidicate otherwise, what is the national speed limit for cars and motorcycles on motorways?|50 mph|60 mph|70 mph|80 mph|3|default|Unless otherwise indicated by a smart motorway or roadworks sign, the national speed limit for cars and motorcycles on a motorway is 70 mph. The speed limit is reduced for cars and motorcycles towing trailers.
Motorway rules|What should you do if you miss the correct motorway exit?|Continue until you see a gap in the central reservation, then turn around|Reverse cautiously using the hard shoulder|Continue and take the next exit|Reverse cautiously in the left lane|3|default|If you miss your target exit, continue to the next exit and take a different route. Reversing on a motorway is illegal, as is crossing the central reservation. If you feel you may have missed your exit because your concentration slipped, find a safe place to take a break.
Motorway rules|On a motorway, what does it mean if the vehicle in front of you switches on its hazard warning lights for a short period of time?|Police are checking speeds in this area|They are going to move to another lane|Traffic ahead is slowing or stopping suddenly|You should overtake them|3|default|Signs above or beside the motorway will warn you of upcoming exits a mile before they appear.
